# === Skript's variable storage ===
# Please do not modify this file manually!
#
# version: 2.7.0-beta2

materials.simplelist::106, string, 800443616B65
materials.simplelist::107, string, 80084261677565747465
materials.simplelist::108, string, 800443616B65
materials.simplelist::109, string, 80084261677565747465
materials.simplelist::110, string, 800443616B65
materials.simplelist::111, string, 80084261677565747465
materials.simplelist::112, string, 800443616B65
materials.simplelist::113, string, 80084261677565747465
materials.simplelist::114, string, 800443616B65
"materials.§5mysthical diamond.price", long, 0000000000000BB8
"materials.§7pure diamond.price", long, 00000000000000FA
money.1b633e96-3be3-3caf-b891-c473045e744e, double, 408F400000000000
money.<none>, double, 0000000000000000
money.b03197e4-1f1a-316b-8873-ed0870397060, double, 426D1A94A4DC4000
money.cee195a1-ae49-36d5-ba10-3acee5f4740d, double, 408F200000000000
money.cef7aed8-249d-35ff-8bea-288bded8977c, double, 4376345785D89DC7
money.d38dd143-9465-3136-a230-a3a4cfed2501, double, 408F400000000000
money.f4b2566d-66e9-3c4c-b12e-5e76ea891dce, double, 40BF100000000000
options::1, string, 8006637265617465
options::2, string, 80046A6F696E
options::3, string, 80056C65617665
options::4, string, 800664656C657465
options::5, string, 80046C697374
potions.blaackknight, boolean, 01
potions.cuiiiere, boolean, 01
priest.amiral_17, string, 8010363520C2A772C3A0C2A73720373A3030
priest.blaackknight, string, 8010373120C2A772C3A0C2A73720373A3030
priest.cuiiiere, string, 8010363520C2A772C3A0C2A73720373A3030
priest.mae21170, string, 8011323820C2A772C3A0C2A7372032303A3339
priest.nezzore, string, 8010373120C2A772C3A0C2A73720373A3030
priestgabriel.amiral_17, long, 0000000000000002
priestgabriel.blaackknight, long, 0000000000000002
priestgabriel.cuiiiere, long, 0000000000000006
priestgabriel.mae21170, long, 0000000000000005
priestgabriel.nezzore, long, 0000000000000001
priestgabrielbis.amiral_17, long, 0000000000000002
priestgabrielbis.blaackknight, long, 0000000000000002
priestgabrielbis.cuiiiere, long, 0000000000000006
priestgabrielbis.mae21170, long, 0000000000000005
priestgabrielbis.nezzore, long, 0000000000000001
sbm, string, 8003E282A3
sellers::1, string, 801DC2A764C2A76C4D61746572696175782FC2A764C2A76C5061747269636B
sellers::2, string, 801CC2A736C2A76C4E6F75727269747572652FC2A736C2A76C4A65727279
sellers::3, string, 8016C2A762C2A76C506F74696F6E732FC2A762C2A76C4F5A
sellers::4, string, 8023C2A761C2A76C436F6E737472756374696F6E732FC2A761C2A76C526F64726967756573
sellers::5, string, 801BC2A731C2A76C50C3AA63686575722FC2A731C2A76C486563746F72
sellers::6, string, 801DC2A734C2A76C496E67C3A96E696575722FC2A734C2A76C5A6570686972
sellers::7, string, 8029C2A765C2A76C5072C3AA74726520C2A765C2A76C4761627269656C2FC2A765C2A76C4761627269656C
sellers::8, string, 8033C2A734C2A76C417373697374616E746520646520C2A734C2A76C6C27496E67C3A96E696575722FC2A734C2A76C43686C6FC3A9
sellers::9, string, 801AC2A738C2A76C41726D75726965722FC2A765C2A76C5368616E65
sellers::10, string, 8019C2A738C2A76C4F7574696C6C6575722FC2A765C2A76C4E6978
sellers::11, string, 8022C2A738C2A76C466F726765726F6E20642761726D65732FC2A765C2A76C4E65676F6E
skn, string, 8009C2A73442434BC2A772
skripts::1, string, 800E706C61796572734C6973742E736B
skripts::2, string, 800D666F726D617474696E672E736B
skripts::3, string, 800B7365746D6F6E65792E736B
skripts::4, string, 800766616C6C2E736B
skripts::5, string, 800B6D6F6E65796164642E736B
skripts::6, string, 8007636C616E2E736B
skripts::7, string, 800C73656E644D6F6E65792E736B
skripts::8, string, 80096472617765722E736B
skripts::9, string, 8007636861742E736B
skripts::10, string, 80087A6F6E65732E736B
skripts::11, string, 800A73656C6C6572732E736B
skripts::12, string, 800D737061776E52616E67652E736B
skripts::13, string, 80062D72722E736B
skripts::14, string, 800972656C6F61642E736B
skripts::15, string, 800866696C65732E736B
skripts::16, string, 800573702E736B
skripts::17, string, 80086D6F6E65792E736B
skripts::18, string, 800D636F6F7264696E6174652E736B
skripts::19, string, 800968616D6D65722E736B
skripts::20, string, 800962616C746F702E736B
skripts::21, string, 800E2D737461697273536565742E736B
skripts::22, string, 8006736D632E736B
skripts::23, string, 800C62726F6164636173742E736B
skripts::24, string, 8007747061732E736B
skripts::25, string, 800A7461624C6973742E736B
skripts::26, string, 8009636F6E6669672E736B
skripts::27, string, 80082D646972742E736B
skripts::28, string, 800E6A6F696E57616974696E672E736B
skripts::29, string, 8009667265657A652E736B
skripts::30, string, 800C65646974537469636B2E736B
skripts::31, string, 800B686F6C6F6772616D2E736B
skripts::32, string, 800874726173682E736B
skripts::33, string, 800D68616D6D6572476976652E736B
skripts::34, string, 800F2D76696C6C616765724775692E736B
skripts::35, string, 800B76696C6C616765722E736B
skripts::36, string, 80097870536176652E736B
skripts::37, string, 800C6175746F536D656C742E736B
skripts::38, string, 80066E62742E736B
skripts::39, string, 8009787042616E6B2E736B
skripts::40, string, 800D67656E657261746F72732E736B
skripts::41, string, 80076D61696E2E736B
skripts::42, string, 800B6C6F674C6576656C2E736B
skripts::43, string, 80076F7265732E736B
skripts::44, string, 800762616E6B2E736B
skripts::45, string, 800B6C616E67756167652E736B
skripts::46, string, 800E6D6F6E657972656D6F76652E736B
skripts::47, string, 80077369676E2E736B
skripts::48, string, 800972657475726E2E736B
skripts::49, string, 800C636861744C6576656C2E736B
skripts::50, string, 800C66756E6374696F6E732E736B
skripts::51, string, 80076A6F696E2E736B
skripts::52, string, 800976616E6973682E736B
skripts::53, string, 8007726964652E736B
spawn, location, 8605776F726C6480FF0000000181046E616D65208005776F726C64017809406A14FB50111BD10179094050800000000000017A09C064F105EB7E9DC205706974636808C037A95C0379617708C2B550D0
spawn.block, block, 8405776F726C6480FF0000000181046E616D65208005776F726C64017803000000D001790300000041017A03FFFFFF58
spawncoordinates::1, double, 406A151EB851EB85
spawncoordinates::2, long, 0000000000000042
spawncoordinates::3, long, FFFFFFFFFFFFF977
spawncoordinates::4, string, 8005776F726C64
tpa.waiting.blaackknight, boolean, 00
tpa.waiting.mae21170, boolean, 00
tpa.waiting.nezzore, boolean, 00
tpahere.waiting.<none>, boolean, 01
tpahere.waiting.blaackknight, boolean, 00
vanish.blaackknight, boolean, 01
vanished::1, offlineplayer, 810475756964800455554944820C6C656173745369674269747304BA103ACEE5F4740D0B6D6F73745369674269747304CEE195A1AE4936D5
villager.armurer.amiral_17, boolean, 01
villager.armurer.blaackknight, boolean, 01
villager.armurer.cuiiiere, boolean, 01
villager.constructions.amiral_17, boolean, 01
villager.constructions.blaackknight, boolean, 01
villager.constructions.cuiiiere, boolean, 01
villager.engineer.amiral_17, boolean, 01
villager.engineer.blaackknight, boolean, 01
villager.engineer.cuiiiere, boolean, 01
villager.engineer.nezzore, boolean, 01
villager.fisherman.amiral_17, boolean, 01
villager.fisherman.blaackknight, boolean, 01
villager.fisherman.cuiiiere, boolean, 01
villager.foods.amiral_17, boolean, 01
villager.foods.blaackknight, boolean, 01
villager.foods.cuiiiere, boolean, 01
villager.foods.nezzore, boolean, 01
villager.materials::1, string, 8019747572746C65206567677C547572746C65204567677C353330
villager.materials::2, string, 8015636F6E647569747C436F6E647569747C352E303030
villager.materials::3, string, 801D747572746C652073637574657C547572746C652053637574657C323030
villager.materials::4, string, 800C636F616C7C436F616C7C3130
villager.materials::5, string, 801463686172636F616C7C43686172636F616C7C3134
villager.materials::6, string, 80156469616D6F6E647C4469616D6F6E647C312E303030
villager.materials::7, string, 8015656D6572616C647C456D6572616C647C312E343630
villager.materials::8, string, 801C6C61706973206C617A756C697C4C61706973204C617A756C697C3939
villager.materials::9, string, 801071756172747A7C51756172747A7C3630
villager.materials::10, string, 8020616D6574687973742073686172647C416D6574687973742053686172647C3630
villager.materials::11, string, 801969726F6E20696E676F747C49726F6E20496E676F747C313030
villager.materials::12, string, 801C636F7070657220696E676F747C436F7070657220496E676F747C3239
villager.materials::13, string, 8019676F6C6420696E676F747C476F6C6420496E676F747C313735
villager.materials::14, string, 80266E657468657269746520696E676F747C4E657468657269746520496E676F747C31302E303030
villager.materials::15, string, 80256E65746865726974652073637261707C4E65746865726974652053637261707C322E323030
villager.materials::16, string, 8010737472696E677C537472696E677C3330
villager.materials::17, string, 8012666561746865727C466561746865727C3230
villager.materials::18, string, 801667756E706F776465727C47756E706F776465727C3530
villager.materials::19, string, 80136C6561746865727C4C6561746865727C313530
villager.materials::20, string, 800E627269636B7C427269636B7C3730
villager.materials::21, string, 800C636C61797C436C61797C3730
villager.materials::22, string, 801F7069656365206F662070617065727C5069656365204F662050617065727C36
villager.materials::23, string, 800D626F6F6B7C426F6F6B7C313630
villager.materials::24, string, 8016736C696D6562616C6C7C536C696D6562616C6C7C3230
villager.materials::25, string, 8020676C6F7773746F6E6520647573747C476C6F7773746F6E6520447573747C3330
villager.materials::26, string, 8011696E6B207361637C496E6B205361637C31
villager.materials::27, string, 801B676C6F7720696E6B207361637C476C6F7720496E6B205361637C33
villager.materials::28, string, 801B656E64657220706561726C7C456E64657220506561726C7C323030
villager.materials.amiral_17, boolean, 01
villager.materials.blaackknight, boolean, 01
villager.materials.cuiiiere, boolean, 01
villager.materials.kiflo787, boolean, 01
villager.materials.mae21170, boolean, 01
villager.materials.nezzore, boolean, 01
villager.materials2::1, string, 801B656E64657220706561726C7C456E64657220506561726C7C323030
villager.materials2::2, string, 8017626C617A6520726F647C426C617A6520526F647C323130
villager.materials2::3, string, 800B626F6E657C426F6E657C36
villager.materials2::4, string, 800D73756761727C53756761727C32
villager.materials2::5, string, 8013626F6E656D65616C7C426F6E656D65616C7C31
villager.materials2::6, string, 80246E65746865722077617274206974656D7C4E65746865722057617274204974656D7C3230
villager.materials2::7, string, 801D657965206F6620656E6465727C457965204F6620456E6465727C333030
villager.potions.amiral_17, boolean, 01
villager.potions.blaackknight, boolean, 01
villager.potions.cuiiiere, boolean, 01
villager.potions.mae21170, boolean, 01
villager.potions.nezzore, boolean, 01
villager.toolssmith.amiral_17, boolean, 01
villager.toolssmith.blaackknight, boolean, 01
villager.toolssmith.cuiiiere, boolean, 01
villager.weaponssmith.amiral_17, boolean, 01
villager.weaponssmith.blaackknight, boolean, 01
villager.weaponssmith.cuiiiere, boolean, 01
world.day, long, 0000000000000047
xpsave.amiral_17, boolean, 01
xpsave.amiral_17.paid, long, 0000000000000000
xpsave.cuiiiere, boolean, 01
xpsave.cuiiiere.paid, long, 00000000000004E2
xpsave.kiflo787, boolean, 01
xpsave.kiflo787.paid, long, 0000000000000000
xpsave.mae21170, boolean, 01
xpsave.mae21170.paid, long, 00000000000006C6
xpsave.nezzore, boolean, 01
xpsave.nezzore.paid, long, 0000000000000000
zones.players::1, string, 803162303331393765342D316631612D333136622D383837332D6564303837303339373036307C426C6161636B6B6E69676874
zones.players::loop-index::zones::1, string, 8018737061776E7C2D3139342C3C6E6F6E653E2C3C6E6F6E653E
zones.players::loop-index::zones::2, string, 8018737061776E7C2D3136382C3C6E6F6E653E2C3C6E6F6E653E

